lens,role_unit_key,induction_k,induced_cluster,cluster_dominant_role,cluster_dominant_role_share,dominant_role,occurrences,status_standard,supported_standard,supported_loose,induced_agrees_with_audited_role,induced_high_purity
surface_token,aiin,32,28,R06,0.704,R06,57,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
surface_token,ain,32,28,R06,0.704,R06,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,al,32,2,R06,0.456,R06,31,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,False
surface_token,am,32,28,R06,0.704,R06,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,ar,32,28,R06,0.704,R06,58,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
surface_token,chal,32,2,R06,0.456,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,char,32,28,R06,0.704,R11,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,chckhy,32,23,R00,0.745,R00,41,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,chcthy,32,10,R04,1.0,R04,16,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,chdy,32,19,R02,0.553,R02,27,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
surface_token,chear,32,25,R00,0.746,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,chedy,32,6,R06,0.578,R02,94,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,False,True
surface_token,cheedy,32,6,R06,0.578,R06,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,cheey,32,12,R06,0.776,R06,25,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
surface_token,cheky,32,30,R06,0.556,R06,15,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,cheody,32,12,R06,0.776,R00,17,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,cheol,32,25,R00,0.746,R00,25,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
surface_token,cheor,32,25,R00,0.746,R00,13,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,chey,32,12,R06,0.776,R06,54,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,cho,32,9,R06,0.675,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,chodaiin,32,12,R06,0.776,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,chody,32,12,R06,0.776,R00,18,CONTEXTUAL_ROLE_SIGNAL,False,True,False,True
surface_token,choky,32,30,R06,0.556,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,chol,32,2,R06,0.456,R07,96,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,False,False
surface_token,chor,32,28,R06,0.704,R11,48,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,False,True
surface_token,chy,32,21,R00,0.5,R00,21,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,False
surface_token,cthey,32,15,R04,1.0,R04,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,cthol,32,27,R07,0.6,R07,18,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,cthor,32,27,R07,0.6,R04,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,cthy,32,10,R04,1.0,R04,15,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,daiin,32,13,R10,0.538,R10,134,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,False
surface_token,dain,32,14,R06,1.0,R06,48,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
surface_token,dair,32,8,R06,1.0,R06,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,dal,32,2,R06,0.456,R09,37,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,False,False
surface_token,dam,32,13,R10,0.538,R06,18,CONTEXTUAL_ROLE_SIGNAL,False,True,False,False
surface_token,dar,32,13,R10,0.538,R06,49,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,False,False
surface_token,dary,32,7,R06,1.0,R06,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,dol,32,2,R06,0.456,R06,19,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
surface_token,dor,32,13,R10,0.538,R06,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,dshedy,32,14,R06,1.0,R06,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,dy,32,19,R02,0.553,R02,30,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,l,32,9,R06,0.675,R06,15,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,lchedy,32,16,R00,1.0,R00,27,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,lkain,32,29,R00,1.0,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,lkeedy,32,29,R00,1.0,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,lol,32,0,R00,1.0,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,lor,32,24,R00,1.0,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,lshedy,32,16,R00,1.0,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,o,32,9,R06,0.675,R00,14,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,okaiin,32,1,R10,0.667,R10,42,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
surface_token,okain,32,1,R10,0.667,R10,36,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
surface_token,okal,32,22,R07,1.0,R07,36,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
surface_token,okar,32,1,R10,0.667,R03,27,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,False,True
surface_token,okedy,32,3,H12,0.346,R00,34,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,False,False
surface_token,okeedy,32,3,H12,0.346,R00,33,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,False,False
surface_token,okeey,32,17,H08,0.675,R06,37,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,False,True
surface_token,okeody,32,1,R10,0.667,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,okey,32,17,H08,0.675,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,okol,32,22,R07,1.0,R07,23,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
surface_token,oky,32,31,H01,0.596,R00,29,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,False,True
surface_token,ol,32,2,R06,0.456,R06,73,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,False
surface_token,olkeedy,32,26,R06,0.656,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,oly,32,19,R02,0.553,R06,15,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,or,32,28,R06,0.704,R06,48,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
surface_token,otaiin,32,11,R10,0.657,R10,23,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
surface_token,otain,32,5,R00,0.625,R00,25,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,otar,32,28,R06,0.704,R01,13,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,otedy,32,18,R01,0.591,R01,30,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,oteedy,32,18,R01,0.591,R01,15,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,oteey,32,18,R01,0.591,R01,13,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,otey,32,18,R01,0.591,R01,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,otor,32,13,R10,0.538,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,oty,32,31,H01,0.596,R01,11,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,qokaiin,32,20,H08,0.845,H08,44,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,qokain,32,20,H08,0.845,H08,57,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,qokal,32,20,H08,0.845,H08,37,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,qokar,32,20,H08,0.845,R03,29,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,False,True
surface_token,qokchdy,32,3,H12,0.346,H09,16,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,qokchy,32,21,R00,0.5,H08,10,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,qokedy,32,3,H12,0.346,H12,89,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,False
surface_token,qokeedy,32,3,H12,0.346,H01,85,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,False,False
surface_token,qokeey,32,17,H08,0.675,H08,77,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
surface_token,qokey,32,17,H08,0.675,H08,25,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,qokol,32,20,H08,0.845,H08,20,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,qoky,32,31,H01,0.596,H01,43,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,qol,32,4,R00,1.0,R00,23,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,qotaiin,32,11,R10,0.657,H13,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,qotain,32,5,R00,0.625,H13,15,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,qotal,32,2,R06,0.456,H13,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,qotar,32,28,R06,0.704,H13,10,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,qotchy,32,21,R00,0.5,H13,11,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,qotedy,32,18,R01,0.591,H17,22,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,False,True
surface_token,qoteedy,32,18,R01,0.591,H01,25,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,False,True
surface_token,qoty,32,31,H01,0.596,H01,16,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,r,32,9,R06,0.675,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,raiin,32,0,R00,1.0,R00,13,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,s,32,9,R06,0.675,R06,39,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
surface_token,saiin,32,14,R06,1.0,R06,39,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
surface_token,sain,32,14,R06,1.0,R06,20,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,sal,32,2,R06,0.456,R06,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
surface_token,sar,32,13,R10,0.538,R06,14,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,shckhy,32,23,R00,0.745,R06,14,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,shdy,32,19,R02,0.553,R06,10,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,shedy,32,6,R06,0.578,R06,95,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,sheedy,32,6,R06,0.578,R06,23,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,sheey,32,12,R06,0.776,R06,29,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
surface_token,sheol,32,25,R00,0.746,R06,17,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,shey,32,12,R06,0.776,R06,48,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
surface_token,sho,32,14,R06,1.0,R06,22,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,shol,32,2,R06,0.456,R08,21,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,False,False
surface_token,shor,32,28,R06,0.704,R06,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,shy,32,19,R02,0.553,R06,21,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,False,True
surface_token,sol,32,2,R06,0.456,R06,15,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
surface_token,sor,32,13,R10,0.538,R06,10,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,tedy,32,26,R06,0.656,R06,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,y,32,9,R06,0.675,R06,25,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
surface_token,ykaiin,32,26,R06,0.656,R06,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,ai|r|OE,32,30,R06,0.381,R06,39,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,ala|m|OLO,32,31,R06,0.545,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
conservative_morphology,al|dy|OL,32,3,R00,0.62,R00,22,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,al|y|OL,32,3,R00,0.62,R00,33,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,ar|al|OL,32,3,R00,0.62,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,ar|y|OL,32,3,R00,0.62,R00,35,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,a|iin|O,32,5,R10,0.529,R10,380,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,a|in|O,32,30,R06,0.381,R06,226,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,a|l|O,32,9,R07,0.306,R06,192,LOW_POWER_OR_UNSTABLE,False,False,False,False
conservative_morphology,a|m|O,32,31,R06,0.545,R06,63,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,a|n|O,32,31,R06,0.545,R06,16,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,a|r|O,32,20,R06,0.523,R06,224,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,cho|NONE|BO,32,25,R00,0.7,R00,20,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,ch|dy|B,32,3,R00,0.62,R00,42,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,ch|edy|B,32,26,R00,0.548,R00,37,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,ch|eey|B,32,16,R00,0.494,R00,14,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,ch|ey|B,32,16,R00,0.494,R00,43,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,ch|ol|B,32,28,R06,0.488,R06,20,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,ch|or|B,32,28,R06,0.488,R06,21,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,ch|y|B,32,14,R00,0.524,R00,63,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,ckh|ey|XGX,32,11,R04,0.532,R00,20,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
conservative_morphology,ckh|y|XGX,32,14,R00,0.524,R00,73,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,False
conservative_morphology,cth|ey|XGX,32,11,R04,0.532,R04,14,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,cth|or|XGX,32,11,R04,0.532,R04,13,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,cth|y|XGX,32,14,R00,0.524,R04,40,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,False,False
conservative_morphology,d|aiin|D,32,21,R10,0.6,R10,20,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,d|al|D,32,1,R00,0.429,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,d|ar|D,32,1,R00,0.429,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,d|y|D,32,6,R02,0.62,R02,92,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,eckh|y|EXGX,32,14,R00,0.524,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,ed|NONE|ED,32,22,H08,0.348,R06,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
conservative_morphology,ed|al|ED,32,1,R00,0.429,R00,11,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,eed|NONE|ED,32,22,H08,0.348,H08,11,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,ees|NONE|EX,32,8,R00,0.704,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,ee|ol|E,32,2,R00,0.542,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,ee|or|E,32,2,R00,0.542,R00,10,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,ek|y|EG,32,14,R00,0.524,R06,22,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,False,False
conservative_morphology,eos|NONE|EOX,32,8,R00,0.704,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,eo|NONE|EO,32,8,R00,0.704,R00,16,LOW_POWER_OR_UNSTABLE,False,False,True,True
conservative_morphology,eo|dy|EO,32,3,R00,0.62,R00,50,LOW_POWER_OR_UNSTABLE,False,False,True,True
conservative_morphology,e|al|E,32,12,R00,0.643,R00,14,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,e|ar|E,32,2,R00,0.542,R00,26,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,e|dy|E,32,10,R06,0.228,R06,367,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,e|edy|E,32,10,R06,0.228,H01,203,LOW_POWER_OR_UNSTABLE,False,False,False,False
conservative_morphology,e|eey|E,32,17,R06,0.531,R00,16,LOW_POWER_OR_UNSTABLE,False,False,False,False
conservative_morphology,e|ey|E,32,17,R06,0.531,R06,195,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,e|ol|E,32,2,R00,0.542,R00,68,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,e|or|E,32,2,R00,0.542,R00,28,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,e|y|E,32,17,R06,0.531,R06,156,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,i|in|E,32,2,R00,0.542,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,kch|y|GB,32,14,R00,0.524,R06,16,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
conservative_morphology,ke|eey|GE,32,0,R00,0.562,R00,11,LOW_POWER_OR_UNSTABLE,False,False,True,True
conservative_morphology,ke|ol|GE,32,29,R00,0.531,R06,10,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
conservative_morphology,k|aiin|G,32,15,R06,0.769,R06,27,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,k|ain|G,32,13,R06,0.571,R06,14,LOW_POWER_OR_UNSTABLE,False,False,True,True
conservative_morphology,k|ar|G,32,19,R06,0.706,R06,24,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
conservative_morphology,k|edy|G,32,4,R00,0.639,R00,22,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,k|eedy|G,32,4,R00,0.639,R00,25,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,k|eey|G,32,0,R00,0.562,R00,21,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,k|ey|G,32,19,R06,0.706,R06,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,k|ol|G,32,29,R00,0.531,R06,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
conservative_morphology,k|y|G,32,7,H01,0.476,H01,91,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,lch|edy|LB,32,18,R00,0.884,R00,31,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
conservative_morphology,lch|ey|LB,32,18,R00,0.884,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,lk|eedy|LG,32,29,R00,0.531,R00,17,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,lk|eey|LG,32,29,R00,0.531,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,l|or|L,32,27,R00,1.0,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,l|y|L,32,24,R06,0.696,R06,23,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,octh|y|OXGX,32,14,R00,0.524,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,od|aiin|OD,32,23,R00,0.588,R00,17,LOW_POWER_OR_UNSTABLE,False,False,True,True
conservative_morphology,od|ar|OD,32,3,R00,0.62,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,ok|y|OG,32,14,R00,0.524,R00,18,CONTEXTUAL_ROLE_SIGNAL,False,True,True,False
conservative_morphology,os|NONE|OX,32,8,R00,0.704,R00,15,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,o|dy|O,32,3,R00,0.62,R00,41,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
conservative_morphology,o|iin|O,32,5,R10,0.529,R06,11,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
conservative_morphology,o|l|O,32,9,R07,0.306,R07,314,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,o|m|O,32,31,R06,0.545,R06,10,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,o|r|O,32,20,R06,0.523,R06,172,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,pch|edy|GB,32,26,R00,0.548,R00,19,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,pch|ey|GB,32,26,R00,0.548,R00,13,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,sh|edy|B,32,26,R00,0.548,R06,24,LOW_POWER_OR_UNSTABLE,False,False,False,False
conservative_morphology,sh|ey|B,32,16,R00,0.494,R00,20,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,t|aiin|G,32,15,R06,0.769,R06,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,t|edy|G,32,4,R00,0.639,R06,15,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
conservative_morphology,t|eedy|G,32,4,R00,0.639,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,t|y|G,32,7,H01,0.476,H01,33,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,BEO|dy,32,8,R00,0.5,R00,14,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,BE|ol,32,8,R00,0.5,R06,10,LOW_POWER_OR_UNSTABLE,False,False,False,False
broad_shape,BO|NONE,32,1,R00,0.548,R00,25,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,B|dy,32,16,R00,0.618,R00,50,LOW_POWER_OR_UNSTABLE,False,False,True,True
broad_shape,B|edy,32,8,R00,0.5,R00,61,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,B|eedy,32,8,R00,0.5,R00,11,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,B|eey,32,8,R00,0.5,R06,21,LOW_POWER_OR_UNSTABLE,False,False,False,False
broad_shape,B|ey,32,8,R00,0.5,R00,63,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,B|ol,32,8,R00,0.5,R06,22,LOW_POWER_OR_UNSTABLE,False,False,False,False
broad_shape,B|or,32,8,R00,0.5,R06,28,LOW_POWER_OR_UNSTABLE,False,False,False,False
broad_shape,B|y,32,8,R00,0.5,R00,73,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,DO|NONE,32,1,R00,0.548,R06,10,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
broad_shape,D|aiin,32,17,R02,0.343,R10,20,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
broad_shape,D|al,32,17,R02,0.343,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
broad_shape,D|ar,32,17,R02,0.343,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
broad_shape,D|y,32,17,R02,0.343,R02,92,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,ED|NONE,32,29,R00,0.333,H08,24,LOW_POWER_OR_UNSTABLE,False,False,False,False
broad_shape,ED|aiin,32,7,R00,0.63,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,ED|ain,32,29,R00,0.333,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,ED|al,32,29,R00,0.333,R09,13,LOW_POWER_OR_UNSTABLE,False,False,False,False
broad_shape,EG|ain,32,21,R00,0.545,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,EG|y,32,28,R00,0.435,R06,40,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,False,False
broad_shape,EOD|NONE,32,15,R00,0.548,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,EOL|y,32,14,R00,0.786,R00,14,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,EOX|NONE,32,1,R00,0.548,R00,19,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,EO|NONE,32,25,R00,0.661,R00,25,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,EO|dy,32,16,R00,0.618,R00,59,LOW_POWER_OR_UNSTABLE,False,False,True,True
broad_shape,EXGX|y,32,13,R00,0.594,R00,25,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
broad_shape,EX|NONE,32,25,R00,0.661,R00,31,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
