loc,folio,line_order,token_position,token,role,module,status,meta_I,meta_L,meta_H,line_marker_family,stratum_I_L_H_marker,semantic_function,pass20_tier,frame_prefix,morph_body,terminal_class,shape_body,shape_remainder,gallows_signature,has_gallows,conservative_family_key,broad_shape_family_key,stolfi_signature_key,full_terminal_class,full_body_shape,surface_token_key,line_len,rel_pos,pos_bin,line_len_bin,prev_token,next_token,prev_terminal_class,next_terminal_class,prev_shape_remainder,next_shape_remainder,prev_frame_prefix,next_frame_prefix,prev_broad_shape_family_key,next_broad_shape_family_key,prev_stolfi_signature_key,next_stolfi_signature_key,prev_conservative_family_key,next_conservative_family_key
"fRos.140,+Pb",fRos,3489,3,qokedy,H12,G1,FORMAL_G1_GLOBAL_FRAME,C,B,4,paragraph_continuation,C|B|4|paragraph_continuation,relational frame / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,qok,e,dy,E,EDY,k,1,e|dy|E,E|dy,G_k|S_EDY|T_dy,edy,QOG,qokedy,3,1.0,last,short,qokedy,EOL,dy,EOL,EDY,EOL,qok,EOL,E|dy,EOL,G_k|S_EDY|T_dy,EOL,e|dy|E,EOL
"fRos.142,@Pb",fRos,3491,1,okar,R03,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,paragraph_start,C|B|4|paragraph_start,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ok,a,r,O,OL,k,1,a|r|O,O|r,G_k|S_OL|T_r,ar,OG,okar,3,0.3333333333333333,first,short,BOL,olchey,BOL,ey,BOL,BEY,BOL,ol,BOL,B|ey,BOL,NG|S_BEY|T_ey,BOL,ch|ey|B
"fRos.142,@Pb",fRos,3491,2,olchey,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,paragraph_start,C|B|4|paragraph_start,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ol,ch,ey,B,BEY,NONE,0,ch|ey|B,B|ey,NG|S_BEY|T_ey,ey,OLB,olchey,3,0.6666666666666666,second,short,okar,daiin,r,iin,OL,OIL,ok,d,O|r,O|iin,G_k|S_OL|T_r,NG|S_OIL|T_iin,a|r|O,a|iin|O
"fRos.142,@Pb",fRos,3491,3,daiin,R10,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,paragraph_start,C|B|4|paragraph_start,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,d,a,iin,O,OIL,NONE,0,a|iin|O,O|iin,NG|S_OIL|T_iin,aiin,D,daiin,3,1.0,last,short,olchey,EOL,ey,EOL,BEY,EOL,ol,EOL,B|ey,EOL,NG|S_BEY|T_ey,EOL,ch|ey|B,EOL
"fRos.146,@L0",fRos,3495,1,dor,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,d,o,r,O,OL,NONE,0,o|r|O,O|r,NG|S_OL|T_r,or,D,dor,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.147,+L0",fRos,3496,1,oky,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,+L,C|B|4|+L,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,k,y,G,GY,k,1,k|y|G,G|y,G_k|S_GY|T_y,y,OG,oky,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.15,@L0",fRos,3364,1,daldar,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,d,ald,ar,OLD,OLDOL,NONE,0,ald|ar|OLD,OLD|ar,NG|S_OLDOL|T_ar,ar,DOLD,daldar,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.150,+L0",fRos,3499,1,ardas,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,+L,C|B|4|+L,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,ardas,NONE,OLDOX,OLDOX,NONE,0,ardas|NONE|OLDOX,OLDOX|NONE,NG|S_OLDOX|T_NONE,NONE,OLDOX,ardas,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.152,@L0",fRos,3501,1,oparod,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,parod,NONE,GOLOD,GOLOD,p,1,parod|NONE|GOLOD,GOLOD|NONE,G_p|S_GOLOD|T_NONE,NONE,OGOLOD,oparod,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.153,+L0",fRos,3502,1,shckhdy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,+L,C|B|4|+L,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,sh,ckh,dy,XGX,XGXDY,k,1,ckh|dy|XGX,XGX|dy,G_k|S_XGXDY|T_dy,dy,BXGX,shckhdy,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.154,+L0",fRos,3503,1,tshda,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,+L,C|B|4|+L,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,tshda,NONE,GBDO,GBDO,t,1,tshda|NONE|GBDO,GBDO|NONE,G_t|S_GBDO|T_NONE,NONE,GBDO,tshda,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.155,@L0",fRos,3504,1,opchd,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,pchd,NONE,GBD,GBD,p,1,pchd|NONE|GBD,GBD|NONE,G_p|S_GBD|T_NONE,NONE,OGBD,opchd,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.156,+L0",fRos,3505,1,opchdy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,+L,C|B|4|+L,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,pch,dy,GB,GBDY,p,1,pch|dy|GB,GB|dy,G_p|S_GBDY|T_dy,dy,OGB,opchdy,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.158,@L0",fRos,3507,1,shet,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,sh,et,NONE,EG,EG,t,1,et|NONE|EG,EG|NONE,G_t|S_EG|T_NONE,NONE,BEG,shet,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.159,+L0",fRos,3508,1,opchsy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,+L,C|B|4|+L,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,pchs,y,GBX,GBXY,p,1,pchs|y|GBX,GBX|y,G_p|S_GBXY|T_y,y,OGBX,opchsy,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.16,@L0",fRos,3365,1,ofardy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,far,dy,GOL,GOLDY,f,1,far|dy|GOL,GOL|dy,G_f|S_GOLDY|T_dy,dy,OGOL,ofardy,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.160,+L0",fRos,3509,1,cheky,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,+L,C|B|4|+L,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ch,ek,y,EG,EGY,k,1,ek|y|EG,EG|y,G_k|S_EGY|T_y,y,BEG,cheky,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.17,@L0",fRos,3366,1,orarol,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,or,ar,ol,OL,OLOL,NONE,0,ar|ol|OL,OL|ol,NG|S_OLOL|T_ol,ol,OLOL,orarol,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.18,@L0",fRos,3367,1,daldal,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,d,ald,al,OLD,OLDOL,NONE,0,ald|al|OLD,OLD|al,NG|S_OLDOL|T_al,al,DOLD,daldal,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.19,@L0",fRos,3368,1,daaldy,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,d,aal,dy,OL,OLDY,NONE,0,aal|dy|OL,OL|dy,NG|S_OLDY|T_dy,dy,DOL,daaldy,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.21,@L0",fRos,3370,1,oko,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,ko,NONE,GO,GO,k,1,ko|NONE|GO,GO|NONE,G_k|S_GO|T_NONE,NONE,OGO,oko,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.22,@L0",fRos,3371,1,daiiny,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,d,aiin,y,OIL,OILY,NONE,0,aiin|y|OIL,OIL|y,NG|S_OILY|T_y,y,DOIL,daiiny,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.24,@L0",fRos,3373,1,okedy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ok,e,dy,E,EDY,k,1,e|dy|E,E|dy,G_k|S_EDY|T_dy,edy,OG,okedy,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.25,@L0",fRos,3374,1,oary,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,ar,y,OL,OLY,NONE,0,ar|y|OL,OL|y,NG|S_OLY|T_y,y,OL,oary,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.27,@L0",fRos,3376,1,opar,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,p,ar,G,GOL,p,1,p|ar|G,G|ar,G_p|S_GOL|T_ar,ar,OG,opar,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.29,@L0",fRos,3378,1,dxar,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,d,x,ar,X,XOL,NONE,0,x|ar|X,X|ar,NG|S_XOL|T_ar,ar,DX,dxar,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.3,@L0",fRos,3352,1,ofainain,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,fain,ain,GOEL,GOELOEL,f,1,fain|ain|GOEL,GOEL|ain,G_f|S_GOELOEL|T_ain,ain,OGOEL,ofainain,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.30,@L0",fRos,3379,1,okory,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ok,or,y,OL,OLY,k,1,or|y|OL,OL|y,G_k|S_OLY|T_y,y,OGOL,okory,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.32,@L0",fRos,3381,1,adashgasain,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,adashgas,ain,ODOBXOX,ODOBXOXOEL,NONE,0,adashgas|ain|ODOBXOX,ODOBXOX|ain,NG|S_ODOBXOXOEL|T_ain,ain,ODOBXOX,adashgasain,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.34,@L0",fRos,3383,1,okody,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ok,o,dy,O,ODY,k,1,o|dy|O,O|dy,G_k|S_ODY|T_dy,dy,OGO,okody,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.38,@L0",fRos,3387,1,okas,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ok,as,NONE,OX,OX,k,1,as|NONE|OX,OX|NONE,G_k|S_OX|T_NONE,NONE,OGOX,okas,2,0.5,first,short,BOL,oedady,BOL,dy,BOL,EDODY,BOL,o,BOL,EDO|dy,BOL,NG|S_EDODY|T_dy,BOL,eda|dy|EDO
"fRos.38,@L0",fRos,3387,2,oedady,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,eda,dy,EDO,EDODY,NONE,0,eda|dy|EDO,EDO|dy,NG|S_EDODY|T_dy,dy,OEDO,oedady,2,1.0,second,short,okas,EOL,NONE,EOL,OX,EOL,ok,EOL,OX|NONE,EOL,G_k|S_OX|T_NONE,EOL,as|NONE|OX,EOL
"fRos.4,+L0",fRos,3353,1,ychais,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,+L,C|B|4|+L,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,y,chais,NONE,BOEX,BOEX,NONE,0,chais|NONE|BOEX,BOEX|NONE,NG|S_BOEX|T_NONE,NONE,YBOEX,ychais,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.41,@L0",fRos,3390,1,oal,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,a,l,O,OL,NONE,0,a|l|O,O|l,NG|S_OL|T_l,al,O,oal,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.43,@L0",fRos,3392,1,okor,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ok,o,r,O,OL,k,1,o|r|O,O|r,G_k|S_OL|T_r,or,OG,okor,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.44,@L0",fRos,3393,1,sarchcphdy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,s,archcph,dy,OLBXGX,OLBXGXDY,p,1,archcph|dy|OLBXGX,OLBXGX|dy,G_p|S_OLBXGXDY|T_dy,dy,XOLBXGX,sarchcphdy,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.46,@L0",fRos,3395,1,ofchedaiin,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,fched,aiin,GBED,GBEDOIL,f,1,fched|aiin|GBED,GBED|aiin,G_f|S_GBEDOIL|T_aiin,aiin,OGBED,ofchedaiin,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.48,@L0",fRos,3397,1,otedal,R09,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ot,ed,al,ED,EDOL,t,1,ed|al|ED,ED|al,G_t|S_EDOL|T_al,al,OGED,otedal,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.49,@L0",fRos,3398,1,opaiino,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,paiino,NONE,GOILO,GOILO,p,1,paiino|NONE|GOILO,GOILO|NONE,G_p|S_GOILO|T_NONE,NONE,OGOILO,opaiino,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.5,+L0",fRos,3354,1,ydekam,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,+L,C|B|4|+L,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,y,deka,m,DEGO,DEGOL,k,1,deka|m|DEGO,DEGO|m,G_k|S_DEGOL|T_m,m,YDEGO,ydekam,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.50,@L0",fRos,3399,1,otchdy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ot,ch,dy,B,BDY,t,1,ch|dy|B,B|dy,G_t|S_BDY|T_dy,dy,OGB,otchdy,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.51,@L0",fRos,3400,1,okchy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ok,ch,y,B,BY,k,1,ch|y|B,B|y,G_k|S_BY|T_y,y,OGB,okchy,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.52,@L0",fRos,3401,1,chkeedy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ch,k,eedy,G,GEDY,k,1,k|eedy|G,G|eedy,G_k|S_GEDY|T_eedy,eedy,BG,chkeedy,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.54,@L0",fRos,3403,1,odeey,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,d,eey,D,DEY,NONE,0,d|eey|D,D|eey,NG|S_DEY|T_eey,eey,OD,odeey,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.56,@L0",fRos,3405,1,depcheky,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,d,epchek,y,EGBEG,EGBEGY,pk,1,epchek|y|EGBEG,EGBEG|y,G_pk|S_EGBEGY|T_y,y,DEGBEG,depcheky,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.57,@L0",fRos,3406,1,ot,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,ot,NONE,OG,OG,t,1,ot|NONE|OG,OG|NONE,G_t|S_OG|T_NONE,NONE,OG,ot,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.58,@L0",fRos,3407,1,osy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,s,y,X,XY,NONE,0,s|y|X,X|y,NG|S_XY|T_y,y,OX,osy,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.59,@L0",fRos,3408,1,dl,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,d,l,D,DL,NONE,0,d|l|D,D|l,NG|S_DL|T_l,l,D,dl,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.6,+L0",fRos,3355,1,darchedy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,+L,C|B|4|+L,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,d,arch,edy,OLB,OLBEDY,NONE,0,arch|edy|OLB,OLB|edy,NG|S_OLBEDY|T_edy,edy,DOLB,darchedy,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.60,@L0",fRos,3409,1,ddy,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,d,d,y,D,DY,NONE,0,d|y|D,D|y,NG|S_DY|T_y,dy,D,ddy,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.64,@L0",fRos,3413,1,opy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,p,y,G,GY,p,1,p|y|G,G|y,G_p|S_GY|T_y,y,OG,opy,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
"fRos.65,@L0",fRos,3414,1,odal,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,d,al,D,DOL,NONE,0,d|al|D,D|al,NG|S_DOL|T_al,al,OD,odal,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
