scope_name,scope_type,scope_value,lens,role_unit_key,dominant_role,occurrences,distinct_lines,distinct_token_types,dominant_role_share,section_count,currier_count,hand_count,marker_count,top_tokens,induction_votes,loose_induction_votes,mean_induction_match,mean_induction_cluster_purity,induction_detail,tier,reason
line_marker,line_marker_family,paragraph_continuation,broad_shape,GB|edy,R00,37,35,18,0.486,5,1,4,1,"pchedy, opchedy, tchedy, ykchedy, kchedy, fchedy, tshedy, olkchedy",0,2,0.751,0.395,16:0.784/0.349 24:0.946/0.373 32:0.865/0.398 48:0.514/0.413 64:0.649/0.440,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,GB|ey,R06,21,21,10,0.667,5,2,4,1,"opchey, kchey, ykchey, tchey, ytchey, tshey, fchey, olkshey",0,0,0.067,0.448,16:0.000/0.436 24:0.000/0.432 32:0.000/0.433 48:0.190/0.465 64:0.143/0.474,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,GB|ol,R06,16,16,9,0.688,5,2,3,1,"ykchol, ytchol, tchol, kchol, tshol, pchol, fchol, ofchol",0,0,0.05,0.413,16:0.000/0.384 24:0.000/0.414 32:0.000/0.406 48:0.125/0.438 64:0.125/0.422,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,GB|or,R06,16,15,9,0.812,2,2,3,1,"tchor, kchor, ytchor, fchor, chtchor, fshor, yfchor, olfchor",0,0,0.075,0.426,16:0.000/0.379 24:0.062/0.414 32:0.000/0.420 48:0.125/0.461 64:0.188/0.455,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,GB|y,R06,27,20,13,0.852,3,2,2,1,"kchy, ytchy, tchy, ykchy, ykshy, chkchy, shkchy, ytshy",0,0,0.03,0.439,16:0.000/0.409 24:0.000/0.448 32:0.000/0.440 48:0.074/0.451 64:0.074/0.446,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,GE|ol,R06,15,15,7,0.867,6,3,5,1,"keol, teol, olkeol, yteol, keeol, ykeol, teeol",0,0,0.0,0.384,16:0.000/0.399 24:0.000/0.391 32:0.000/0.359 48:0.000/0.352 64:0.000/0.418,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,G|aiin,R06,40,39,10,0.75,5,2,3,1,"ykaiin, taiin, kaiin, olkaiin, ytaiin, chkaiin, opaiin, skaiin",0,0,0.05,0.432,16:0.000/0.425 24:0.000/0.448 32:0.025/0.420 48:0.075/0.425 64:0.150/0.443,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,G|ain,R06,22,21,10,0.636,4,2,4,1,"kain, ytain, olkain, tain, qkain, ykain, chkain, chtain",0,0,0.055,0.43,16:0.000/0.405 24:0.000/0.432 32:0.000/0.438 48:0.091/0.438 64:0.182/0.435,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,G|ar,R06,32,29,10,0.688,6,3,5,1,"kar, ykar, olkar, opar, tar, ytar, far, dkar",0,0,0.044,0.438,16:0.000/0.414 24:0.000/0.448 32:0.031/0.428 48:0.094/0.442 64:0.094/0.459,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,G|edy,R00,33,29,7,0.545,4,1,4,1,"tedy, olkedy, ykedy, kedy, ytedy, oltedy, chkedy",0,0,0.806,0.375,16:0.788/0.379 24:0.970/0.397 32:0.788/0.356 48:0.788/0.350 64:0.697/0.394,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,G|eedy,R00,29,28,7,0.69,3,1,3,1,"olkeedy, keedy, yteedy, ykeedy, teedy, olteedy, chkeedy",0,3,0.834,0.399,16:0.759/0.378 24:0.931/0.407 32:0.897/0.382 48:0.931/0.404 64:0.655/0.423,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,G|eey,R06,28,27,8,0.571,5,2,3,1,"olkeey, yteey, ykeey, keey, teey, chkeey, skeey, olteey",0,0,0.036,0.417,16:0.000/0.420 24:0.000/0.432 32:0.000/0.403 48:0.071/0.409 64:0.107/0.420,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,G|ol,R06,16,16,8,0.875,4,2,2,1,"kol, tol, ykol, chtol, chkol, shtol, pol, ytol",0,0,0.062,0.413,16:0.000/0.379 24:0.000/0.437 32:0.000/0.412 48:0.188/0.402 64:0.125/0.436,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,G|y,H01,108,97,14,0.528,6,2,5,1,"qoky, oky, qoty, oty, chky, yty, olky, yky",0,0,0.0,0.446,16:0.000/0.420 24:0.000/0.467 32:0.000/0.456 48:0.000/0.442 64:0.000/0.446,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,LB|edy,R00,43,42,6,1.0,4,2,3,1,"lchedy, lshedy, qolchedy, rchedy, qorchedy, rshedy",0,0,0.302,0.472,16:0.140/0.464 24:0.488/0.477 32:0.279/0.468 48:0.233/0.470 64:0.372/0.478,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,LB|ey,R00,24,23,5,0.833,3,1,3,1,"lshey, lchey, qolchey, rchey, llchey",0,0,0.25,0.465,16:0.083/0.465 24:0.333/0.477 32:0.292/0.465 48:0.167/0.446 64:0.375/0.474,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,LG|eedy,R00,19,19,4,0.684,4,1,2,1,"lkeedy, qolkeedy, lteedy, qolteedy",0,4,0.863,0.413,16:0.895/0.413 24:0.947/0.449 32:0.789/0.412 48:0.895/0.408 64:0.789/0.382,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,L|NONE,R06,16,16,2,0.625,3,2,3,1,"l, r",0,3,0.613,0.454,16:1.000/0.450 24:0.438/0.458 32:0.500/0.436 48:0.812/0.436 64:0.312/0.491,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,L|aiin,R00,16,16,5,0.875,4,2,4,1,"raiin, dlaiin, rlaiin, laiin, qolaiin",0,0,0.25,0.455,16:0.062/0.456 24:0.375/0.472 32:0.312/0.460 48:0.125/0.437 64:0.375/0.450,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,L|y,R06,24,24,5,0.583,5,2,4,1,"oly, ory, ly, qoly, ry",0,2,0.442,0.482,16:0.583/0.456 24:0.375/0.465 32:0.333/0.485 48:0.417/0.506 64:0.500/0.499,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,OD|aiin,R00,16,15,6,0.562,2,2,2,1,"chodaiin, sodaiin, shodaiin, dodaiin, qotodaiin, yodaiin",0,1,0.287,0.494,16:0.250/0.502 24:0.500/0.503 32:0.312/0.485 48:0.125/0.506 64:0.250/0.473,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,OE|r,R06,31,29,7,0.484,5,2,4,1,"dair, sair, qokair, air, okair, qotair, otair",0,3,0.529,0.475,16:0.581/0.458 24:0.581/0.490 32:0.452/0.475 48:0.581/0.457 64:0.452/0.494,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,OG|y,R00,21,19,6,0.905,4,2,3,1,"choky, choty, aky, shoky, oloky, yoky",3,5,0.933,0.452,16:1.000/0.432 24:0.952/0.469 32:1.000/0.461 48:0.905/0.422 64:0.810/0.473,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,OL|dy,R00,19,19,9,0.316,5,2,4,1,"okaldy, qokaldy, daldy, choldy, qokoldy, saldy, chordy, okoldy",2,5,0.653,0.435,16:0.632/0.428 24:0.737/0.472 32:0.579/0.404 48:0.579/0.416 64:0.737/0.455,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,OL|y,R00,36,33,16,0.528,6,3,5,1,"dary, daly, okaly, okary, qokaly, choly, aly, chory",5,5,0.744,0.477,16:0.722/0.472 24:0.778/0.470 32:0.806/0.473 48:0.694/0.494 64:0.722/0.478,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,OXGX|y,R00,17,17,8,0.941,5,3,4,1,"chocthy, chockhy, olockhy, shockhy, dackhy, shocthy, otacphy, chocfhy",0,4,0.929,0.412,16:0.941/0.395 24:1.000/0.419 32:0.941/0.433 48:0.882/0.406 64:0.882/0.408,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,O|dy,R00,31,31,7,0.774,6,2,4,1,"chody, shody, qokody, otody, qotody, dady, qokady",0,1,0.452,0.445,16:0.355/0.447 24:0.613/0.447 32:0.452/0.433 48:0.484/0.444 64:0.355/0.453,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,O|iin,R10,363,280,19,0.526,7,3,6,1,"daiin, aiin, qokaiin, okaiin, saiin, otaiin, qotaiin, chaiin",0,0,0.061,0.481,16:0.000/0.444 24:0.000/0.464 32:0.000/0.439 48:0.000/0.448 64:0.303/0.609,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,O|in,R06,215,168,14,0.349,7,3,4,1,"qokain, dain, okain, otain, sain, qotain, ain, shain",0,0,0.344,0.433,16:0.386/0.425 24:0.335/0.455 32:0.307/0.428 48:0.372/0.417 64:0.321/0.440,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,O|l,R06,466,319,23,0.311,7,3,6,1,"chol, ol, qokal, dal, okal, al, qol, qokol",1,5,0.607,0.443,16:0.670/0.433 24:0.597/0.439 32:0.637/0.456 48:0.620/0.442 64:0.513/0.447,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,O|m,R06,61,58,19,0.623,7,3,4,1,"dam, am, otam, qokam, om, olam, oram, chom",0,0,0.266,0.479,16:0.443/0.458 24:0.197/0.471 32:0.180/0.473 48:0.295/0.512 64:0.213/0.481,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,O|r,R06,333,240,24,0.538,7,3,6,1,"ar, or, chor, dar, qokar, okar, otar, sar",2,5,0.594,0.455,16:0.685/0.443 24:0.526/0.459 32:0.610/0.455 48:0.622/0.462 64:0.529/0.454,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,XGX|ey,R00,36,35,10,0.444,6,3,4,1,"cthey, qockhey, chckhey, ckhey, ockhey, cphey, qocthey, chcfhey",0,5,0.9,0.422,16:0.944/0.409 24:0.972/0.441 32:0.861/0.416 48:0.833/0.404 64:0.889/0.441,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,XGX|ol,R07,29,28,7,0.621,6,3,5,1,"cthol, cphol, ckhol, chckhol, cfhol, qockhol, chcfhol",0,0,0.0,0.386,16:0.000/0.343 24:0.000/0.353 32:0.000/0.384 48:0.000/0.400 64:0.000/0.450,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,XGX|or,R04,16,16,4,0.688,2,2,2,1,"cthor, ckhor, chckhor, chcthor",0,0,0.0,0.414,16:0.000/0.383 24:0.000/0.392 32:0.000/0.400 48:0.000/0.456 64:0.000/0.440,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,XGX|y,R00,115,104,15,0.522,6,3,5,1,"chckhy, chcthy, shckhy, cthy, ckhy, shcthy, ockhy, qockhy",2,5,0.96,0.447,16:0.974/0.415 24:0.991/0.446 32:0.965/0.486 48:0.965/0.435 64:0.904/0.456,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,XO|NONE,R06,23,22,2,0.957,3,2,2,1,"sho, chso",5,5,0.896,0.503,16:1.000/0.504 24:0.826/0.515 32:0.826/0.503 48:0.913/0.495 64:0.913/0.497,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,X|NONE,R06,29,29,2,0.931,4,2,3,1,"s, g",1,2,0.552,0.455,16:0.966/0.423 24:0.276/0.456 32:0.483/0.461 48:0.655/0.465 64:0.379/0.471,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,broad_shape,X|y,R06,20,20,2,1.0,5,2,3,1,"shy, sy",1,4,0.63,0.463,16:0.950/0.436 24:0.550/0.466 32:0.500/0.459 48:0.700/0.455 64:0.450/0.497,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_start,broad_shape,O|r,R06,15,13,10,0.533,5,3,4,1,"chor, or, shor, orar, otor, sor, shar, ar",1,4,0.627,0.449,16:0.733/0.439 24:0.400/0.456 32:0.600/0.434 48:0.733/0.471 64:0.667/0.445,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,radial/ring_text,broad_shape,O|r,R06,15,13,8,0.6,2,1,1,1,"sar, okar, dar, or, ar, olar, char, oar",0,1,0.413,0.511,16:0.533/0.500 24:0.333/0.509 32:0.467/0.511 48:0.467/0.532 64:0.267/0.503,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_k|S_BDY|T_dy,H09,18,15,3,0.778,4,1,3,1,"qokchdy, qokshdy, okchdy",0,0,0.0,0.406,16:0.000/0.404 24:0.000/0.448 32:0.000/0.395 48:0.000/0.397 64:0.000/0.388,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_k|S_BEY|T_ey,H08,16,16,4,0.625,5,2,4,1,"qokchey, okchey, okshey, qokshey",0,0,0.237,0.427,16:0.188/0.377 24:0.312/0.489 32:0.188/0.425 48:0.375/0.406 64:0.125/0.435,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_k|S_BY|T_y,H08,18,18,4,0.556,5,2,5,1,"qokchy, okchy, okshy, qokshy",0,0,0.078,0.434,16:0.000/0.416 24:0.000/0.466 32:0.056/0.437 48:0.056/0.426 64:0.278/0.425,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_k|S_EDY|T_dy,H12,116,86,2,0.741,5,1,5,1,"qokedy, okedy",0,0,0.0,0.356,16:0.000/0.323 24:0.000/0.432 32:0.000/0.319 48:0.000/0.345 64:0.000/0.361,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_k|S_EDY|T_edy,H01,114,91,2,0.737,4,1,4,1,"qokeedy, okeedy",0,0,0.074,0.367,16:0.000/0.350 24:0.000/0.427 32:0.360/0.333 48:0.000/0.365 64:0.009/0.360,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_k|S_EGY|T_y,R06,25,25,4,0.92,4,2,5,1,"cheky, sheky, sheeky, cheeky",0,0,0.016,0.481,16:0.000/0.462 24:0.040/0.512 32:0.000/0.494 48:0.000/0.476 64:0.040/0.461,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_k|S_EODY|T_dy,H11,16,11,4,0.688,5,3,4,1,"qokeody, okeody, qokeeody, okeady",0,0,0.0,0.4,16:0.000/0.343 24:0.000/0.478 32:0.000/0.370 48:0.000/0.399 64:0.000/0.410,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_k|S_EOL|T_ol,H08,17,16,3,0.529,4,2,3,1,"qokeol, okeol, okeeol",0,0,0.259,0.414,16:0.118/0.409 24:0.294/0.470 32:0.118/0.408 48:0.294/0.386 64:0.471/0.395,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_k|S_EY|T_ey,H08,101,85,2,0.723,7,3,6,1,"qokeey, okeey",0,0,0.327,0.41,16:0.238/0.400 24:0.327/0.443 32:0.337/0.419 48:0.307/0.388 64:0.426/0.399,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_k|S_EY|T_y,H08,35,33,2,0.714,6,3,5,1,"qokey, okey",0,0,0.229,0.44,16:0.086/0.429 24:0.343/0.469 32:0.200/0.443 48:0.200/0.426 64:0.314/0.431,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_k|S_GBY|T_y,R06,17,14,8,0.824,2,2,2,1,"kchy, ykchy, ykshy, chkchy, shkchy, shkshy, kshy, olkchy",0,0,0.0,0.473,16:0.000/0.458 24:0.000/0.509 32:0.000/0.451 48:0.000/0.470 64:0.000/0.475,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_k|S_GEDY|T_edy,R00,20,18,4,0.7,4,1,3,1,"olkedy, ykedy, kedy, chkedy",0,3,0.78,0.41,16:0.700/0.407 24:0.950/0.438 32:0.750/0.396 48:0.800/0.392 64:0.700/0.416,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_k|S_GEDY|T_eedy,R00,21,21,4,0.667,3,1,3,1,"olkeedy, keedy, ykeedy, chkeedy",0,4,0.848,0.409,16:0.667/0.376 24:0.905/0.427 32:0.905/0.407 48:1.000/0.415 64:0.762/0.420,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_k|S_GEY|T_eey,R00,29,29,9,0.586,5,2,3,1,"olkeey, olkeeey, ykeey, keey, keeey, ykeeey, chkeey, qkeeey",2,5,0.903,0.448,16:1.000/0.443 24:0.966/0.471 32:0.793/0.444 48:0.931/0.459 64:0.828/0.422,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_k|S_GOIL|T_aiin,R06,27,26,6,0.704,5,2,3,1,"ykaiin, kaiin, olkaiin, chkaiin, skaiin, shkaiin",0,0,0.022,0.455,16:0.000/0.448 24:0.000/0.484 32:0.037/0.448 48:0.000/0.448 64:0.074/0.444,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_k|S_GOL|T_ar,R06,21,20,4,0.762,4,2,4,1,"kar, ykar, olkar, dkar",0,0,0.01,0.457,16:0.000/0.434 24:0.000/0.498 32:0.000/0.445 48:0.048/0.442 64:0.000/0.465,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_k|S_GY|T_y,H01,75,70,7,0.56,5,2,4,1,"qoky, oky, chky, olky, yky, shky, orky",0,0,0.0,0.469,16:0.000/0.439 24:0.000/0.517 32:0.000/0.460 48:0.000/0.466 64:0.000/0.465,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_k|S_LGEDY|T_eedy,R00,16,16,2,0.688,4,1,2,1,"lkeedy, qolkeedy",1,4,0.85,0.437,16:0.875/0.434 24:0.938/0.475 32:0.812/0.445 48:0.875/0.445 64:0.750/0.385,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_k|S_OEL|T_in,H08,91,82,3,0.637,4,2,3,1,"qokain, okain, qokoin",0,0,0.314,0.407,16:0.187/0.394 24:0.341/0.455 32:0.231/0.411 48:0.341/0.385 64:0.473/0.390,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_k|S_OGY|T_y,R00,15,14,5,0.867,4,2,3,1,"choky, aky, shoky, oloky, yoky",4,5,0.96,0.47,16:1.000/0.463 24:1.000/0.494 32:1.000/0.451 48:0.933/0.449 64:0.867/0.495,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_k|S_OIL|T_iin,H08,80,71,2,0.525,6,2,3,1,"qokaiin, okaiin",0,0,0.287,0.396,16:0.275/0.392 24:0.200/0.434 32:0.225/0.398 48:0.237/0.371 64:0.500/0.383,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_k|S_OL|T_l,H08,101,85,4,0.554,6,3,5,1,"qokal, okal, qokol, okol",0,0,0.222,0.418,16:0.129/0.388 24:0.257/0.459 32:0.099/0.428 48:0.267/0.399 64:0.356/0.418,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_k|S_OL|T_r,R03,54,45,4,0.852,4,2,4,1,"qokar, okar, qokor, okor",0,0,0.0,0.413,16:0.000/0.400 24:0.000/0.446 32:0.000/0.414 48:0.000/0.397 64:0.000/0.408,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_k|S_XGXEY|T_ey,R00,20,20,5,0.65,6,2,3,1,"qockhey, chckhey, ckhey, ockhey, shckhey",4,5,0.9,0.465,16:1.000/0.456 24:1.000/0.507 32:0.850/0.463 48:0.750/0.430 64:0.900/0.470,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_k|S_XGXY|T_y,R00,73,69,7,0.753,6,3,4,1,"chckhy, shckhy, ckhy, ockhy, qockhy, dckhy, qckhsy",5,5,0.953,0.485,16:0.959/0.461 24:0.986/0.509 32:0.973/0.499 48:0.959/0.478 64:0.890/0.481,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_p|S_GBEDY|T_edy,R00,19,18,5,0.474,4,1,3,1,"pchedy, opchedy, ypchedy, qopchedy, qopshedy",1,2,0.747,0.402,16:0.789/0.339 24:1.000/0.361 32:0.789/0.408 48:0.421/0.434 64:0.737/0.468,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_t|S_BY|T_y,H13,15,15,3,0.667,5,2,4,1,"qotchy, otchy, otshy",0,0,0.0,0.358,16:0.000/0.333 24:0.000/0.344 32:0.000/0.348 48:0.000/0.376 64:0.000/0.392,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_t|S_EDY|T_dy,R01,46,42,2,0.609,4,1,2,1,"otedy, qotedy",0,0,0.0,0.313,16:0.000/0.323 24:0.000/0.318 32:0.000/0.286 48:0.000/0.277 64:0.000/0.358,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_t|S_EDY|T_edy,H01,40,37,2,0.625,5,1,3,1,"qoteedy, oteedy",0,0,0.09,0.309,16:0.000/0.307 24:0.000/0.319 32:0.025/0.267 48:0.000/0.268 64:0.425/0.384,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_t|S_EY|T_ey,R01,17,15,2,0.706,4,2,3,1,"oteey, qoteey",0,0,0.0,0.31,16:0.000/0.325 24:0.000/0.313 32:0.000/0.277 48:0.000/0.260 64:0.000/0.374,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_t|S_EY|T_y,R01,15,15,2,0.667,3,2,3,1,"otey, qotey",0,0,0.0,0.298,16:0.000/0.302 24:0.000/0.305 32:0.000/0.265 48:0.000/0.264 64:0.000/0.353,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_t|S_GY|T_y,H01,32,29,6,0.469,5,2,4,1,"qoty, oty, yty, shty, ty, chty",0,0,0.0,0.393,16:0.000/0.373 24:0.000/0.355 32:0.000/0.447 48:0.000/0.385 64:0.000/0.408,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_t|S_OEL|T_in,R00,39,36,2,0.615,4,2,2,1,"otain, qotain",0,0,0.944,0.326,16:1.000/0.320 24:1.000/0.323 32:1.000/0.300 48:0.974/0.305 64:0.744/0.381,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_t|S_OIL|T_iin,R10,32,31,3,0.625,4,2,4,1,"otaiin, qotaiin, qotoiin",0,0,0.0,0.358,16:0.000/0.351 24:0.000/0.347 32:0.000/0.337 48:0.000/0.366 64:0.000/0.389,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_t|S_OL|T_l,H13,35,31,4,0.514,5,2,4,1,"qotal, otal, otol, qotol",0,0,0.023,0.323,16:0.000/0.345 24:0.000/0.305 32:0.000/0.280 48:0.000/0.306 64:0.114/0.378,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_t|S_OL|T_r,R01,34,28,4,0.382,5,2,4,1,"otar, qotar, otor, qotor",0,0,0.0,0.336,16:0.000/0.338 24:0.000/0.325 32:0.000/0.318 48:0.000/0.297 64:0.000/0.402,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,G_t|S_XGXY|T_y,R04,38,37,6,0.789,4,2,4,1,"chcthy, cthy, shcthy, qocthy, dcthy, qcthy",0,0,0.0,0.374,16:0.000/0.327 24:0.000/0.324 32:0.000/0.460 48:0.000/0.346 64:0.000/0.413,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,NG|S_BEDY|T_edy,R00,38,37,9,0.579,5,1,3,1,"dshedy, olchedy, olshedy, yshedy, dchedy, ychedy, ochedy, sshedy",0,0,0.189,0.534,16:0.079/0.524 24:0.237/0.540 32:0.263/0.534 48:0.158/0.531 64:0.211/0.543,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,NG|S_BEY|T_eey,R06,17,17,9,0.647,3,2,3,1,"ycheey, dsheey, olcheey, dcheey, ocheey, olsheey, orcheey, ysheey",5,5,0.894,0.541,16:1.000/0.552 24:0.765/0.558 32:0.941/0.549 48:0.941/0.513 64:0.824/0.535,low_reliability_or_unlikely,does not meet good candidate thresholds
