occurrence_id,loc,folio,line_order,token_position,token,role,meta_I,meta_L,meta_H,line_marker_family,assigned_tier,assigned_lens,assigned_unit,assigned_scope,assigned_role
1270,"f111v.3,+P0",f111v,4909,5,otee,R01,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1271,"f111v.3,+P0",f111v,4909,6,chedy,R02,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,chedy,meta_L=B,R02
1272,"f111v.3,+P0",f111v,4909,7,qokeey,H08,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,qokeey,meta_L=B,H08
1273,"f111v.3,+P0",f111v,4909,8,dain,R06,S,B,3,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_OEL|T_in,global=global,R06
1274,"f111v.3,+P0",f111v,4909,9,chcthar,R04,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1275,"f111v.3,+P0",f111v,4909,10,otar,R01,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1276,"f111v.3,+P0",f111v,4909,11,qotain,H13,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1277,"f111v.3,+P0",f111v,4909,12,otaim,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1278,"f111v.30,+P0",f111v,4936,1,shokar,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1279,"f111v.30,+P0",f111v,4936,2,okeokain,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1280,"f111v.30,+P0",f111v,4936,3,sheekain,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1281,"f111v.30,+P0",f111v,4936,4,qokain,H08,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1282,"f111v.30,+P0",f111v,4936,5,chechey,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1283,"f111v.30,+P0",f111v,4936,6,qokeey,H08,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,qokeey,meta_L=B,H08
1284,"f111v.30,+P0",f111v,4936,7,qetain,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1285,"f111v.30,+P0",f111v,4936,8,otain,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1286,"f111v.30,+P0",f111v,4936,9,ar,R06,S,B,3,paragraph_continuation,reliable_global,surface_token,ar,global=global,R06
1287,"f111v.30,+P0",f111v,4936,10,lkain,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1288,"f111v.30,+P0",f111v,4936,11,lky,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1289,"f111v.31,+P0",f111v,4937,1,pochey,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1290,"f111v.31,+P0",f111v,4937,2,oteain,R01,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1291,"f111v.31,+P0",f111v,4937,3,chekain,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1292,"f111v.31,+P0",f111v,4937,4,cheal,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1293,"f111v.31,+P0",f111v,4937,5,lain,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1294,"f111v.31,+P0",f111v,4937,6,chey,R06,S,B,3,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_EY|T_y,global=global,R06
1295,"f111v.31,+P0",f111v,4937,7,qokain,H08,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1296,"f111v.31,+P0",f111v,4937,8,chey,R06,S,B,3,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_EY|T_y,global=global,R06
1297,"f111v.31,+P0",f111v,4937,9,lkain,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1298,"f111v.31,+P0",f111v,4937,10,chal,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1299,"f111v.31,+P0",f111v,4937,11,ldy,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1300,"f111v.31,+P0",f111v,4937,12,llm,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1301,"f111v.34,+P0",f111v,4940,1,polar,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1302,"f111v.34,+P0",f111v,4940,2,okar,R03,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1303,"f111v.34,+P0",f111v,4940,3,teody,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1304,"f111v.34,+P0",f111v,4940,4,qokain,H08,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1305,"f111v.34,+P0",f111v,4940,5,talol,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1306,"f111v.34,+P0",f111v,4940,6,tarol,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1307,"f111v.34,+P0",f111v,4940,7,opchedy,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1308,"f111v.34,+P0",f111v,4940,8,qotar,H13,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1309,"f111v.34,+P0",f111v,4940,9,otar,R01,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1310,"f111v.34,+P0",f111v,4940,10,chtalsam,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1311,"f111v.35,+P0",f111v,4941,1,oain,R00,S,B,3,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_OEL|T_in,global=global,R06
1312,"f111v.35,+P0",f111v,4941,2,okaiin,R10,S,B,3,paragraph_continuation,reliable_global,surface_token,okaiin,global=global,R10
1313,"f111v.35,+P0",f111v,4941,3,chcthy,R04,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1314,"f111v.35,+P0",f111v,4941,4,lkain,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1315,"f111v.35,+P0",f111v,4941,5,lchey,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1316,"f111v.35,+P0",f111v,4941,6,lshekain,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1317,"f111v.35,+P0",f111v,4941,7,qotal,H13,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1318,"f111v.35,+P0",f111v,4941,8,shedy,R06,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,shedy,meta_L=B,R06
1319,"f111v.35,+P0",f111v,4941,9,chkeey,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1320,"f111v.35,+P0",f111v,4941,10,lkeeed,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1321,"f111v.35,+P0",f111v,4941,11,lkain,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1322,"f111v.35,+P0",f111v,4941,12,y,R06,S,B,3,paragraph_continuation,reliable_global,surface_token,y,global=global,R06
1323,"f111v.36,+P0",f111v,4942,1,shain,R06,S,B,3,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_OEL|T_in,global=global,R06
1324,"f111v.36,+P0",f111v,4942,2,okaiin,R10,S,B,3,paragraph_continuation,reliable_global,surface_token,okaiin,global=global,R10
1325,"f111v.36,+P0",f111v,4942,3,chey,R06,S,B,3,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_EY|T_y,global=global,R06
1326,"f111v.36,+P0",f111v,4942,4,qokar,R03,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,qokar,meta_L=B,R03
1327,"f111v.36,+P0",f111v,4942,5,ar,R06,S,B,3,paragraph_continuation,reliable_global,surface_token,ar,global=global,R06
1328,"f111v.36,+P0",f111v,4942,6,ar,R06,S,B,3,paragraph_continuation,reliable_global,surface_token,ar,global=global,R06
1329,"f111v.36,+P0",f111v,4942,7,ain,R06,S,B,3,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_OEL|T_in,global=global,R06
1330,"f111v.36,+P0",f111v,4942,8,olr,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1331,"f111v.36,+P0",f111v,4942,9,ar,R06,S,B,3,paragraph_continuation,reliable_global,surface_token,ar,global=global,R06
1332,"f111v.36,+P0",f111v,4942,10,olor,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1333,"f111v.38,+P0",f111v,4944,1,ycheey,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1334,"f111v.38,+P0",f111v,4944,2,oaiin,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1335,"f111v.38,+P0",f111v,4944,3,checkhey,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1336,"f111v.38,+P0",f111v,4944,4,otain,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1337,"f111v.38,+P0",f111v,4944,5,qotl,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1338,"f111v.38,+P0",f111v,4944,6,chear,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1339,"f111v.38,+P0",f111v,4944,7,chedy,R02,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,chedy,meta_L=B,R02
1340,"f111v.38,+P0",f111v,4944,8,qokeey,H08,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,qokeey,meta_L=B,H08
1341,"f111v.38,+P0",f111v,4944,9,okeedy,R00,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,okeedy,meta_L=B,R00
1342,"f111v.38,+P0",f111v,4944,10,lkeey,R00,S,B,3,paragraph_continuation,good_but_not_reliable_enough,stolfi_inspired_signature,G_k|S_LGEY|T_eey,global=global,R00
1343,"f111v.39,+P0",f111v,4945,1,dsheey,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1344,"f111v.39,+P0",f111v,4945,2,qokal,H08,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1345,"f111v.39,+P0",f111v,4945,3,chedy,R02,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,chedy,meta_L=B,R02
1346,"f111v.39,+P0",f111v,4945,4,chcthy,R04,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1347,"f111v.39,+P0",f111v,4945,5,qokain,H08,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1348,"f111v.39,+P0",f111v,4945,6,chedy,R02,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,chedy,meta_L=B,R02
1349,"f111v.39,+P0",f111v,4945,7,lkeey,R00,S,B,3,paragraph_continuation,good_but_not_reliable_enough,stolfi_inspired_signature,G_k|S_LGEY|T_eey,global=global,R00
1350,"f111v.39,+P0",f111v,4945,8,shey,R06,S,B,3,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_EY|T_y,global=global,R06
1351,"f111v.39,+P0",f111v,4945,9,qokain,H08,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1352,"f111v.39,+P0",f111v,4945,10,chedy,R02,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,chedy,meta_L=B,R02
1353,"f111v.39,+P0",f111v,4945,11,lchdy,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1354,"f111v.4,+P0",f111v,4910,1,daiin,R10,S,B,3,paragraph_continuation,good_but_not_reliable_enough,surface_token,daiin,global=global,R10
1355,"f111v.4,+P0",f111v,4910,2,chey,R06,S,B,3,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_EY|T_y,global=global,R06
1356,"f111v.4,+P0",f111v,4910,3,chokedair,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1357,"f111v.4,+P0",f111v,4910,4,air,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1358,"f111v.4,+P0",f111v,4910,5,alolshedy,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1359,"f111v.4,+P0",f111v,4910,6,qotedy,H17,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1360,"f111v.4,+P0",f111v,4910,7,qokedar,H08,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1361,"f111v.4,+P0",f111v,4910,8,oteedy,R01,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1362,"f111v.4,+P0",f111v,4910,9,okedy,R00,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,okedy,meta_L=B,R00
1363,"f111v.4,+P0",f111v,4910,10,chedy,R02,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,chedy,meta_L=B,R02
1364,"f111v.4,+P0",f111v,4910,11,lkam,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1365,"f111v.40,+P0",f111v,4946,1,ykeeey,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1366,"f111v.40,+P0",f111v,4946,2,lkain,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1367,"f111v.40,+P0",f111v,4946,3,chckhy,R00,S,B,3,paragraph_continuation,reliable_environment_sensitive,surface_token,chckhy,global=global,R00
1368,"f111v.40,+P0",f111v,4946,4,chokain,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1369,"f111v.40,+P0",f111v,4946,5,chckhal,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1370,"f111v.40,+P0",f111v,4946,6,sheckhedy,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1371,"f111v.40,+P0",f111v,4946,7,qokeey,H08,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,qokeey,meta_L=B,H08
1372,"f111v.40,+P0",f111v,4946,8,qokeedy,H01,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1373,"f111v.40,+P0",f111v,4946,9,lchsl,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1374,"f111v.44,+P0",f111v,4950,1,dain,R06,S,B,3,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_OEL|T_in,global=global,R06
1375,"f111v.44,+P0",f111v,4950,2,teeodain,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1376,"f111v.44,+P0",f111v,4950,3,cheeal,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1377,"f111v.44,+P0",f111v,4950,4,olaiin,R10,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1378,"f111v.44,+P0",f111v,4950,5,or,R06,S,B,3,paragraph_continuation,reliable_global,surface_token,or,global=global,R06
1379,"f111v.45,+P0",f111v,4951,1,pollaiin,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1380,"f111v.45,+P0",f111v,4951,2,okain,R10,S,B,3,paragraph_continuation,reliable_global,surface_token,okain,global=global,R10
1381,"f111v.45,+P0",f111v,4951,3,sheal,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1382,"f111v.45,+P0",f111v,4951,4,pchedain,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1383,"f111v.45,+P0",f111v,4951,5,opchey,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1384,"f111v.45,+P0",f111v,4951,6,polshy,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1385,"f111v.45,+P0",f111v,4951,7,okshey,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1386,"f111v.45,+P0",f111v,4951,8,opchedy,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1387,"f111v.45,+P0",f111v,4951,9,qopchair,H07,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1388,"f111v.45,+P0",f111v,4951,10,alky,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1389,"f111v.5,+P0",f111v,4911,1,qokeed,H08,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1390,"f111v.5,+P0",f111v,4911,2,o,R00,S,B,3,paragraph_continuation,good_but_not_reliable_enough,broad_shape,O|NONE,global=global,R00
1391,"f111v.5,+P0",f111v,4911,3,aiin,R06,S,B,3,paragraph_continuation,reliable_environment_sensitive,surface_token,aiin,global=global,R06
1392,"f111v.5,+P0",f111v,4911,4,otedy,R01,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,otedy,meta_L=B,R01
1393,"f111v.5,+P0",f111v,4911,5,qokedy,H12,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,qokedy,meta_L=B,H12
1394,"f111v.5,+P0",f111v,4911,6,chedy,R02,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,chedy,meta_L=B,R02
1395,"f111v.5,+P0",f111v,4911,7,qokeey,H08,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,qokeey,meta_L=B,H08
1396,"f111v.5,+P0",f111v,4911,8,qokeedy,H01,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1397,"f111v.5,+P0",f111v,4911,9,qokeol,H08,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1398,"f111v.5,+P0",f111v,4911,10,shedy,R06,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,shedy,meta_L=B,R06
1399,"f111v.5,+P0",f111v,4911,11,qotedal,H13,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1400,"f111v.5,+P0",f111v,4911,12,lol,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1401,"f111v.50,+P0",f111v,4956,1,shaiin,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1402,"f111v.50,+P0",f111v,4956,2,qoiiin,H07,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1403,"f111v.50,+P0",f111v,4956,3,okain,R10,S,B,3,paragraph_continuation,reliable_global,surface_token,okain,global=global,R10
1404,"f111v.50,+P0",f111v,4956,4,chey,R06,S,B,3,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_EY|T_y,global=global,R06
1405,"f111v.50,+P0",f111v,4956,5,qokeeey,H08,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1406,"f111v.50,+P0",f111v,4956,6,okain,R10,S,B,3,paragraph_continuation,reliable_global,surface_token,okain,global=global,R10
1407,"f111v.50,+P0",f111v,4956,7,chees,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1408,"f111v.50,+P0",f111v,4956,8,ar,R06,S,B,3,paragraph_continuation,reliable_global,surface_token,ar,global=global,R06
1409,"f111v.50,+P0",f111v,4956,9,ol,R06,S,B,3,paragraph_continuation,reliable_environment_sensitive,surface_token,ol,global=global,R06
1410,"f111v.50,+P0",f111v,4956,10,loeees,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1411,"f111v.50,+P0",f111v,4956,11,otain,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1412,"f111v.50,+P0",f111v,4956,12,or,R06,S,B,3,paragraph_continuation,reliable_global,surface_token,or,global=global,R06
1413,"f111v.51,+P0",f111v,4957,1,sain,R06,S,B,3,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_OEL|T_in,global=global,R06
1414,"f111v.51,+P0",f111v,4957,2,cheal,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1415,"f111v.51,+P0",f111v,4957,3,chckhy,R00,S,B,3,paragraph_continuation,reliable_environment_sensitive,surface_token,chckhy,global=global,R00
1416,"f111v.51,+P0",f111v,4957,4,okain,R10,S,B,3,paragraph_continuation,reliable_global,surface_token,okain,global=global,R10
1417,"f111v.51,+P0",f111v,4957,5,okalaiin,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1418,"f111v.51,+P0",f111v,4957,6,choty,R00,S,B,3,paragraph_continuation,reliable_global,broad_shape,OG|y,global=global,R00
1419,"f111v.51,+P0",f111v,4957,7,chckhy,R00,S,B,3,paragraph_continuation,reliable_environment_sensitive,surface_token,chckhy,global=global,R00
1420,"f111v.9,+P0",f111v,4915,1,lshey,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1421,"f111v.9,+P0",f111v,4915,2,shedal,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1422,"f111v.9,+P0",f111v,4915,3,okear,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1423,"f111v.9,+P0",f111v,4915,4,lkedy,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1424,"f111v.9,+P0",f111v,4915,5,cheolkeey,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1425,"f111v.9,+P0",f111v,4915,6,lkey,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1426,"f111v.9,+P0",f111v,4915,7,okeey,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1427,"f111v.9,+P0",f111v,4915,8,qokeey,H08,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,qokeey,meta_L=B,H08
1428,"f111v.9,+P0",f111v,4915,9,qokey,H08,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1429,"f111v.9,+P0",f111v,4915,10,qokain,H08,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1430,"f111v.9,+P0",f111v,4915,11,am,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1431,"f112r.11,+P0",f112r,4968,1,tchedy,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1432,"f112r.11,+P0",f112r,4968,2,qoteey,H13,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1433,"f112r.11,+P0",f112r,4968,3,qeol,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1434,"f112r.11,+P0",f112r,4968,4,qokeey,H08,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,qokeey,meta_L=B,H08
1435,"f112r.11,+P0",f112r,4968,5,otey,R01,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1436,"f112r.11,+P0",f112r,4968,6,qokeey,H08,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,qokeey,meta_L=B,H08
1437,"f112r.11,+P0",f112r,4968,7,qokedy,H12,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,qokedy,meta_L=B,H12
1438,"f112r.11,+P0",f112r,4968,8,chotyr,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1439,"f112r.24,+P0",f112r,4981,1,cheeteey,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1440,"f112r.24,+P0",f112r,4981,2,qokeeey,H08,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1441,"f112r.24,+P0",f112r,4981,3,lkeey,R00,S,B,3,paragraph_continuation,good_but_not_reliable_enough,stolfi_inspired_signature,G_k|S_LGEY|T_eey,global=global,R00
1442,"f112r.24,+P0",f112r,4981,4,okeedykey,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1443,"f112r.24,+P0",f112r,4981,5,lkedy,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1444,"f112r.24,+P0",f112r,4981,6,qokedy,H12,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,qokedy,meta_L=B,H12
1445,"f112r.24,+P0",f112r,4981,7,otedy,R01,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,otedy,meta_L=B,R01
1446,"f112r.24,+P0",f112r,4981,8,otedy,R01,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,otedy,meta_L=B,R01
1447,"f112r.24,+P0",f112r,4981,9,lo,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1448,"f112r.25,+P0",f112r,4982,1,tedain,R06,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
1449,"f112r.25,+P0",f112r,4982,2,shedy,R06,S,B,3,paragraph_continuation,reliable_conditioned,surface_token,shedy,meta_L=B,R06
1450,"f112r.25,+P0",f112r,4982,3,ochor,R00,S,B,3,paragraph_continuation,low_reliability_or_unassigned,,,,
