loc,folio,line_order,token_position,token,role,module,status,meta_I,meta_L,meta_H,line_marker_family,stratum_I_L_H_marker,semantic_function,pass20_tier,frame_prefix,morph_body,terminal_class,shape_body,shape_remainder,gallows_signature,has_gallows,conservative_family_key,broad_shape_family_key,stolfi_signature_key,full_terminal_class,full_body_shape,surface_token_key
"f3r.9,+P0",f3r,70,3,sheoldam,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,sh,eolda,m,EOLDO,EOLDOL,NONE,0,eolda|m|EOLDO,EOLDO|m,NG|S_EOLDOL|T_m,m,BEOLDO,sheoldam
"f3r.9,+P0",f3r,70,4,otchody,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ot,cho,dy,BO,BODY,t,1,cho|dy|BO,BO|dy,G_t|S_BODY|T_dy,dy,OGBO,otchody
"f3r.9,+P0",f3r,70,5,ol,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,o,l,O,OL,NONE,0,o|l|O,O|l,NG|S_OL|T_l,l,O,ol
"f3r.10,+P0",f3r,71,1,ydar,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,y,d,ar,D,DOL,NONE,0,d|ar|D,D|ar,NG|S_DOL|T_ar,ar,YD,ydar
"f3r.10,+P0",f3r,71,2,cholcthom,R07,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ch,olctho,m,OLXGXO,OLXGXOL,t,1,olctho|m|OLXGXO,OLXGXO|m,G_t|S_OLXGXOL|T_m,m,BOLXGXO,cholcthom
"f3r.20,+P0",f3r,81,1,ycheor,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,y,che,or,BE,BEOL,NONE,0,che|or|BE,BE|or,NG|S_BEOL|T_or,or,YBE,ycheor
"f3r.20,+P0",f3r,81,2,chol,R07,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,o,l,O,OL,NONE,0,o|l|O,O|l,NG|S_OL|T_l,ol,B,chol
"f3r.20,+P0",f3r,81,3,odaiin,R10,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,o,d,aiin,D,DOIL,NONE,0,d|aiin|D,D|aiin,NG|S_DOIL|T_aiin,aiin,OD,odaiin
"f3r.20,+P0",f3r,81,4,chol,R07,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,o,l,O,OL,NONE,0,o|l|O,O|l,NG|S_OL|T_l,ol,B,chol
"f3r.20,+P0",f3r,81,5,s,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,s,NONE,X,X,NONE,0,s|NONE|X,X|NONE,NG|S_X|T_NONE,NONE,X,s
"f3r.20,+P0",f3r,81,6,aiin,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,a,iin,O,OIL,NONE,0,a|iin|O,O|iin,NG|S_OIL|T_iin,iin,O,aiin
"f3r.20,+P0",f3r,81,7,okolor,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ok,ol,or,OL,OLOL,k,1,ol|or|OL,OL|or,G_k|S_OLOL|T_or,or,OGOL,okolor
"f3r.20,+P0",f3r,81,8,am,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,a,m,O,OL,NONE,0,a|m|O,O|m,NG|S_OL|T_m,m,O,am
"f3v.5,+P0",f3v,86,1,ychear,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,y,che,ar,BE,BEOL,NONE,0,che|ar|BE,BE|ar,NG|S_BEOL|T_ar,ar,YBE,ychear
"f3v.5,+P0",f3v,86,2,otchal,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ot,ch,al,B,BOL,t,1,ch|al|B,B|al,G_t|S_BOL|T_al,al,OGB,otchal
"f3v.5,+P0",f3v,86,3,chor,R11,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ch,o,r,O,OL,NONE,0,o|r|O,O|r,NG|S_OL|T_r,or,B,chor
"f3v.5,+P0",f3v,86,4,char,R11,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ch,a,r,O,OL,NONE,0,a|r|O,O|r,NG|S_OL|T_r,ar,B,char
"f3v.5,+P0",f3v,86,5,ckh,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,ckh,NONE,XGX,XGX,k,1,ckh|NONE|XGX,XGX|NONE,G_k|S_XGX|T_NONE,NONE,XGX,ckh
"f3v.6,+P0",f3v,87,1,or,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,o,r,O,OL,NONE,0,o|r|O,O|r,NG|S_OL|T_r,r,O,or
"f3v.6,+P0",f3v,87,2,cheor,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,e,or,E,EOL,NONE,0,e|or|E,E|or,NG|S_EOL|T_or,or,BE,cheor
"f3v.6,+P0",f3v,87,3,kor,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,k,or,G,GOL,k,1,k|or|G,G|or,G_k|S_GOL|T_or,or,G,kor
"f3v.6,+P0",f3v,87,4,chodaly,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,odal,y,ODOL,ODOLY,NONE,0,odal|y|ODOL,ODOL|y,NG|S_ODOLY|T_y,y,BODOL,chodaly
"f3v.6,+P0",f3v,87,5,chom,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,o,m,O,OL,NONE,0,o|m|O,O|m,NG|S_OL|T_m,m,BO,chom
"f3v.7,+P0",f3v,88,1,tchor,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,tch,or,GB,GBOL,t,1,tch|or|GB,GB|or,G_t|S_GBOL|T_or,or,GB,tchor
"f3v.7,+P0",f3v,88,2,otcham,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ot,cha,m,BO,BOL,t,1,cha|m|BO,BO|m,G_t|S_BOL|T_m,m,OGBO,otcham
"f3v.7,+P0",f3v,88,3,chor,R11,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,o,r,O,OL,NONE,0,o|r|O,O|r,NG|S_OL|T_r,or,B,chor
"f3v.7,+P0",f3v,88,4,cfham,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,cfha,m,XGXO,XGXOL,f,1,cfha|m|XGXO,XGXO|m,G_f|S_XGXOL|T_m,m,XGXO,cfham
"f3v.7,+P0",f3v,88,5,s,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,s,NONE,X,X,NONE,0,s|NONE|X,X|NONE,NG|S_X|T_NONE,NONE,X,s
"f3v.10,+P0",f3v,91,1,ochos,R00,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,o,chos,NONE,BOX,BOX,NONE,0,chos|NONE|BOX,BOX|NONE,NG|S_BOX|T_NONE,NONE,OBOX,ochos
"f3v.10,+P0",f3v,91,2,daiin,R10,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,a,iin,O,OIL,NONE,0,a|iin|O,O|iin,NG|S_OIL|T_iin,aiin,D,daiin
"f3v.10,+P0",f3v,91,3,qokshol,H08,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,qok,sh,ol,B,BOL,k,1,sh|ol|B,B|ol,G_k|S_BOL|T_ol,ol,QOGB,qokshol
"f3v.10,+P0",f3v,91,4,daiim,R06,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,aii,m,OI,OIL,NONE,0,aii|m|OI,OI|m,NG|S_OIL|T_m,m,DOI,daiim
"f3v.10,+P0",f3v,91,5,chol,R07,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,o,l,O,OL,NONE,0,o|l|O,O|l,NG|S_OL|T_l,ol,B,chol
"f3v.10,+P0",f3v,91,6,okary,R00,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ok,ar,y,OL,OLY,k,1,ar|y|OL,OL|y,G_k|S_OLY|T_y,y,OGOL,okary
"f3v.11,+P0",f3v,92,1,sho,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,s,ho,NONE,XO,XO,NONE,0,ho|NONE|XO,XO|NONE,NG|S_XO|T_NONE,NONE,BO,sho
"f3v.11,+P0",f3v,92,2,shockho,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,sh,ockho,NONE,OXGXO,OXGXO,k,1,ockho|NONE|OXGXO,OXGXO|NONE,G_k|S_OXGXO|T_NONE,NONE,BOXGXO,shockho
"f3v.11,+P0",f3v,92,3,ckhy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,ckh,y,XGX,XGXY,k,1,ckh|y|XGX,XGX|y,G_k|S_XGXY|T_y,y,XGX,ckhy
"f3v.11,+P0",f3v,92,4,tchor,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,tch,or,GB,GBOL,t,1,tch|or|GB,GB|or,G_t|S_GBOL|T_or,or,GB,tchor
"f3v.11,+P0",f3v,92,5,chodaiin,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,od,aiin,OD,ODOIL,NONE,0,od|aiin|OD,OD|aiin,NG|S_ODOIL|T_aiin,aiin,BOD,chodaiin
"f3v.11,+P0",f3v,92,6,chom,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,o,m,O,OL,NONE,0,o|m|O,O|m,NG|S_OL|T_m,m,BO,chom
"f4r.7,+P0",f4r,102,1,qotaiin,H13,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,qot,a,iin,O,OIL,t,1,a|iin|O,O|iin,G_t|S_OIL|T_iin,aiin,QOG,qotaiin
"f4r.7,+P0",f4r,102,2,cthol,R07,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,cth,ol,XGX,XGXOL,t,1,cth|ol|XGX,XGX|ol,G_t|S_XGXOL|T_ol,ol,XGX,cthol
"f4r.7,+P0",f4r,102,3,daiin,R10,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,a,iin,O,OIL,NONE,0,a|iin|O,O|iin,NG|S_OIL|T_iin,aiin,D,daiin
"f4r.7,+P0",f4r,102,4,cthom,R04,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,ctho,m,XGXO,XGXOL,t,1,ctho|m|XGXO,XGXO|m,G_t|S_XGXOL|T_m,m,XGXO,cthom
"f4r.12,+P0",f4r,107,1,soiin,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,s,o,iin,O,OIL,NONE,0,o|iin|O,O|iin,NG|S_OIL|T_iin,iin,XO,soiin
"f4r.12,+P0",f4r,107,2,chaiin,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,a,iin,O,OIL,NONE,0,a|iin|O,O|iin,NG|S_OIL|T_iin,aiin,B,chaiin
"f4r.12,+P0",f4r,107,3,chaiin,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,a,iin,O,OIL,NONE,0,a|iin|O,O|iin,NG|S_OIL|T_iin,aiin,B,chaiin
"f4v.1,@P0",f4v,109,1,pchooiin,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_start,H|A|1|paragraph_start,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,pchoo,iin,GBO,GBOIL,p,1,pchoo|iin|GBO,GBO|iin,G_p|S_GBOIL|T_iin,iin,GBO,pchooiin
"f4v.1,@P0",f4v,109,2,ksheo,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_start,H|A|1|paragraph_start,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,ksheo,NONE,GBEO,GBEO,k,1,ksheo|NONE|GBEO,GBEO|NONE,G_k|S_GBEO|T_NONE,NONE,GBEO,ksheo
"f4v.1,@P0",f4v,109,3,kchoy,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_start,H|A|1|paragraph_start,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,kcho,y,GBO,GBOY,k,1,kcho|y|GBO,GBO|y,G_k|S_GBOY|T_y,y,GBO,kchoy
"f4v.1,@P0",f4v,109,4,chopchy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_start,H|A|1|paragraph_start,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,opch,y,OGB,OGBY,p,1,opch|y|OGB,OGB|y,G_p|S_OGBY|T_y,y,BOGB,chopchy
"f4v.1,@P0",f4v,109,5,dolds,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_start,H|A|1|paragraph_start,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,olds,NONE,OLDX,OLDX,NONE,0,olds|NONE|OLDX,OLDX|NONE,NG|S_OLDX|T_NONE,NONE,DOLDX,dolds
"f4v.1,@P0",f4v,109,6,dlod,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_start,H|A|1|paragraph_start,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,lod,NONE,LOD,LOD,NONE,0,lod|NONE|LOD,LOD|NONE,NG|S_LOD|T_NONE,NONE,DLOD,dlod
"f4v.2,+P0",f4v,110,1,ol,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,o,l,O,OL,NONE,0,o|l|O,O|l,NG|S_OL|T_l,l,O,ol
"f4v.2,+P0",f4v,110,2,chey,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ch,e,y,E,EY,NONE,0,e|y|E,E|y,NG|S_EY|T_y,ey,B,chey
"f4v.2,+P0",f4v,110,3,chy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,ch,y,B,BY,NONE,0,ch|y|B,B|y,NG|S_BY|T_y,y,B,chy
"f4v.2,+P0",f4v,110,4,cthy,R04,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,cth,y,XGX,XGXY,t,1,cth|y|XGX,XGX|y,G_t|S_XGXY|T_y,y,XGX,cthy
"f4v.2,+P0",f4v,110,5,shkchor,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,sh,kch,or,GB,GBOL,k,1,kch|or|GB,GB|or,G_k|S_GBOL|T_or,or,BGB,shkchor
"f4v.2,+P0",f4v,110,6,sheo,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,sh,eo,NONE,EO,EO,NONE,0,eo|NONE|EO,EO|NONE,NG|S_EO|T_NONE,NONE,BEO,sheo
"f4v.2,+P0",f4v,110,7,cheory,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ch,eor,y,EOL,EOLY,NONE,0,eor|y|EOL,EOL|y,NG|S_EOLY|T_y,y,BEOL,cheory
"f4v.2,+P0",f4v,110,8,choldy,R07,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ch,ol,dy,OL,OLDY,NONE,0,ol|dy|OL,OL|dy,NG|S_OLDY|T_dy,dy,BOL,choldy
"f4v.6,+P0",f4v,114,1,ytchoy,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,y,tcho,y,GBO,GBOY,t,1,tcho|y|GBO,GBO|y,G_t|S_GBOY|T_y,y,YGBO,ytchoy
"f4v.6,+P0",f4v,114,2,shokchy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,sh,okch,y,OGB,OGBY,k,1,okch|y|OGB,OGB|y,G_k|S_OGBY|T_y,y,BOGB,shokchy
"f4v.6,+P0",f4v,114,3,cphody,R05,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,cpho,dy,XGXO,XGXODY,p,1,cpho|dy|XGXO,XGXO|dy,G_p|S_XGXODY|T_dy,dy,XGXO,cphody
"f4v.7,+P0",f4v,115,1,torchy,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,torch,y,GOLB,GOLBY,t,1,torch|y|GOLB,GOLB|y,G_t|S_GOLBY|T_y,y,GOLB,torchy
"f4v.7,+P0",f4v,115,2,sheeor,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,sh,ee,or,E,EOL,NONE,0,ee|or|E,E|or,NG|S_EOL|T_or,or,BE,sheeor
"f4v.7,+P0",f4v,115,3,chor,R11,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,o,r,O,OL,NONE,0,o|r|O,O|r,NG|S_OL|T_r,or,B,chor
"f4v.7,+P0",f4v,115,4,chokch,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,okch,NONE,OGB,OGB,k,1,okch|NONE|OGB,OGB|NONE,G_k|S_OGB|T_NONE,NONE,BOGB,chokch
"f4v.7,+P0",f4v,115,5,cphydy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,cphy,dy,XGXY,XGXYDY,p,1,cphy|dy|XGXY,XGXY|dy,G_p|S_XGXYDY|T_dy,dy,XGXY,cphydy
"f4v.8,+P0",f4v,116,1,oleeeb,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ol,eeeb,NONE,EX,EX,NONE,0,eeeb|NONE|EX,EX|NONE,NG|S_EX|T_NONE,NONE,OLEX,oleeeb
"f4v.8,+P0",f4v,116,2,chor,R11,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ch,o,r,O,OL,NONE,0,o|r|O,O|r,NG|S_OL|T_r,or,B,chor
"f4v.8,+P0",f4v,116,3,cthol,R07,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,cth,ol,XGX,XGXOL,t,1,cth|ol|XGX,XGX|ol,G_t|S_XGXOL|T_ol,ol,XGX,cthol
"f4v.8,+P0",f4v,116,4,sho,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,s,ho,NONE,XO,XO,NONE,0,ho|NONE|XO,XO|NONE,NG|S_XO|T_NONE,NONE,BO,sho
"f4v.8,+P0",f4v,116,5,otor,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ot,o,r,O,OL,t,1,o|r|O,O|r,G_t|S_OL|T_r,or,OG,otor
