lens,loc,folio,line_order,token_position,token,role,module,status,meta_I,meta_L,meta_H,line_marker_family,stratum_I_L_H_marker,pass20_tier,frame_prefix,morph_body,terminal_class,shape_body,shape_remainder,gallows_signature,role_unit_key
stolfi_inspired_signature,"f111r.29,+P0",f111r,4881,13,qod,R00,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,q,od,NONE,OD,OD,NONE,NG|S_OD|T_NONE
stolfi_inspired_signature,"f111r.34,+P0",f111r,4886,1,teo,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,teo,NONE,GEO,GEO,t,G_t|S_GEO|T_NONE
stolfi_inspired_signature,"f111r.34,+P0",f111r,4886,2,olkeeo,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ol,keeo,NONE,GEO,GEO,k,G_k|S_GEO|T_NONE
stolfi_inspired_signature,"f111r.34,+P0",f111r,4886,3,al,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,a,l,O,OL,NONE,NG|S_OL|T_l
stolfi_inspired_signature,"f111r.34,+P0",f111r,4886,4,lkeeey,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,lke,eey,LGE,LGEY,k,G_k|S_LGEY|T_eey
stolfi_inspired_signature,"f111r.34,+P0",f111r,4886,5,olain,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ol,a,in,O,OEL,NONE,NG|S_OEL|T_in
stolfi_inspired_signature,"f111r.34,+P0",f111r,4886,6,ar,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,a,r,O,OL,NONE,NG|S_OL|T_r
stolfi_inspired_signature,"f111r.34,+P0",f111r,4886,7,akeom,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,akeo,m,OGEO,OGEOL,k,G_k|S_OGEOL|T_m
stolfi_inspired_signature,"f111r.34,+P0",f111r,4886,8,qokain,H08,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,qok,a,in,O,OEL,k,G_k|S_OEL|T_in
stolfi_inspired_signature,"f111r.34,+P0",f111r,4886,9,al,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,a,l,O,OL,NONE,NG|S_OL|T_l
stolfi_inspired_signature,"f111r.34,+P0",f111r,4886,10,qokeeod,H08,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,qok,eeod,NONE,EOD,EOD,k,G_k|S_EOD|T_NONE
stolfi_inspired_signature,"f111r.34,+P0",f111r,4886,11,lkedlkey,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,lkedlk,ey,LGEDLG,LGEDLGEY,kk,G_kk|S_LGEDLGEY|T_ey
stolfi_inspired_signature,"f111r.34,+P0",f111r,4886,12,teedar,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,teed,ar,GED,GEDOL,t,G_t|S_GEDOL|T_ar
stolfi_inspired_signature,"f111r.38,+P0",f111r,4890,1,dched,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,d,ched,NONE,BED,BED,NONE,NG|S_BED|T_NONE
stolfi_inspired_signature,"f111r.38,+P0",f111r,4890,2,daiin,R10,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,d,a,iin,O,OIL,NONE,NG|S_OIL|T_iin
stolfi_inspired_signature,"f111r.38,+P0",f111r,4890,3,al,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,a,l,O,OL,NONE,NG|S_OL|T_l
stolfi_inspired_signature,"f111r.38,+P0",f111r,4890,4,okeey,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ok,e,ey,E,EY,k,G_k|S_EY|T_ey
stolfi_inspired_signature,"f111r.38,+P0",f111r,4890,5,kechedy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,kech,edy,GEB,GEBEDY,k,G_k|S_GEBEDY|T_edy
stolfi_inspired_signature,"f111r.38,+P0",f111r,4890,6,chcthedy,R04,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ch,cth,edy,XGX,XGXEDY,t,G_t|S_XGXEDY|T_edy
stolfi_inspired_signature,"f111r.38,+P0",f111r,4890,7,chedain,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ch,ed,ain,ED,EDOEL,NONE,NG|S_EDOEL|T_ain
stolfi_inspired_signature,"f111r.38,+P0",f111r,4890,8,otedy,R01,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ot,e,dy,E,EDY,t,G_t|S_EDY|T_dy
stolfi_inspired_signature,"f111r.38,+P0",f111r,4890,9,qokeedykey,H08,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,qok,eedyk,ey,EDYG,EDYGEY,kk,G_kk|S_EDYGEY|T_ey
stolfi_inspired_signature,"f111r.38,+P0",f111r,4890,10,l,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,l,NONE,L,L,NONE,NG|S_L|T_NONE
stolfi_inspired_signature,"f111r.38,+P0",f111r,4890,11,ltain,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,lt,ain,LG,LGOEL,t,G_t|S_LGOEL|T_ain
stolfi_inspired_signature,"f111r.41,+P0",f111r,4893,1,ycheey,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,y,ch,eey,B,BEY,NONE,NG|S_BEY|T_eey
stolfi_inspired_signature,"f111r.41,+P0",f111r,4893,2,raiin,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,r,aiin,L,LOIL,NONE,NG|S_LOIL|T_aiin
stolfi_inspired_signature,"f111r.41,+P0",f111r,4893,3,cheody,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,eo,dy,EO,EODY,NONE,NG|S_EODY|T_dy
stolfi_inspired_signature,"f111r.41,+P0",f111r,4893,4,qokechy,H08,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,qok,ech,y,EB,EBY,k,G_k|S_EBY|T_y
stolfi_inspired_signature,"f111r.41,+P0",f111r,4893,5,qokeey,H08,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,qok,e,ey,E,EY,k,G_k|S_EY|T_ey
stolfi_inspired_signature,"f111r.41,+P0",f111r,4893,6,okedy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ok,e,dy,E,EDY,k,G_k|S_EDY|T_dy
stolfi_inspired_signature,"f111r.41,+P0",f111r,4893,7,lchedy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,lch,edy,LB,LBEDY,NONE,NG|S_LBEDY|T_edy
stolfi_inspired_signature,"f111r.41,+P0",f111r,4893,8,qokeeal,H08,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,qok,ee,al,E,EOL,k,G_k|S_EOL|T_al
stolfi_inspired_signature,"f111r.41,+P0",f111r,4893,9,daiin,R10,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,a,iin,O,OIL,NONE,NG|S_OIL|T_iin
stolfi_inspired_signature,"f111r.41,+P0",f111r,4893,10,otaral,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ot,ar,al,OL,OLOL,t,G_t|S_OLOL|T_al
stolfi_inspired_signature,"f111r.43,+P0",f111r,4895,1,okeedy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ok,e,edy,E,EDY,k,G_k|S_EDY|T_edy
stolfi_inspired_signature,"f111r.43,+P0",f111r,4895,2,lkeedy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,lk,eedy,LG,LGEDY,k,G_k|S_LGEDY|T_eedy
stolfi_inspired_signature,"f111r.43,+P0",f111r,4895,3,lkedar,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,lked,ar,LGED,LGEDOL,k,G_k|S_LGEDOL|T_ar
stolfi_inspired_signature,"f111r.43,+P0",f111r,4895,4,okeedy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ok,e,edy,E,EDY,k,G_k|S_EDY|T_edy
stolfi_inspired_signature,"f111r.43,+P0",f111r,4895,5,chedy,R02,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,e,dy,E,EDY,NONE,NG|S_EDY|T_dy
stolfi_inspired_signature,"f111r.45,+P0",f111r,4897,1,oain,R00,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,o,a,in,O,OEL,NONE,NG|S_OEL|T_in
stolfi_inspired_signature,"f111r.45,+P0",f111r,4897,2,ain,R06,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,a,in,O,OEL,NONE,NG|S_OEL|T_in
stolfi_inspired_signature,"f111r.45,+P0",f111r,4897,3,keeey,R06,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,ke,eey,GE,GEY,k,G_k|S_GEY|T_eey
stolfi_inspired_signature,"f111r.45,+P0",f111r,4897,4,teed,R06,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,teed,NONE,GED,GED,t,G_t|S_GED|T_NONE
stolfi_inspired_signature,"f111r.45,+P0",f111r,4897,5,checkhed,R00,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,eckhed,NONE,EXGXED,EXGXED,k,G_k|S_EXGXED|T_NONE
stolfi_inspired_signature,"f111r.45,+P0",f111r,4897,6,iir,R00,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,ii,r,I,IL,NONE,NG|S_IL|T_r
stolfi_inspired_signature,"f111r.45,+P0",f111r,4897,7,okeey,R06,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ok,e,ey,E,EY,k,G_k|S_EY|T_ey
stolfi_inspired_signature,"f111r.45,+P0",f111r,4897,8,lkeeey,R00,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,lke,eey,LGE,LGEY,k,G_k|S_LGEY|T_eey
stolfi_inspired_signature,"f111r.45,+P0",f111r,4897,9,okeeolkeey,R00,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ok,eeolk,eey,EOLG,EOLGEY,kk,G_kk|S_EOLGEY|T_eey
stolfi_inspired_signature,"f111r.45,+P0",f111r,4897,10,lkeey,R00,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,lk,eey,LG,LGEY,k,G_k|S_LGEY|T_eey
stolfi_inspired_signature,"f111r.45,+P0",f111r,4897,11,lkeedy,R00,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,lk,eedy,LG,LGEDY,k,G_k|S_LGEDY|T_eedy
stolfi_inspired_signature,"f111r.45,+P0",f111r,4897,12,qoky,H01,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,qo,k,y,G,GY,k,G_k|S_GY|T_y
stolfi_inspired_signature,"f111r.47,+P0",f111r,4899,1,sheedy,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,sh,e,edy,E,EDY,NONE,NG|S_EDY|T_edy
stolfi_inspired_signature,"f111r.47,+P0",f111r,4899,2,qokeey,H08,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,qok,e,ey,E,EY,k,G_k|S_EY|T_ey
stolfi_inspired_signature,"f111r.47,+P0",f111r,4899,3,sheey,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,sh,e,ey,E,EY,NONE,NG|S_EY|T_ey
stolfi_inspired_signature,"f111r.47,+P0",f111r,4899,4,qoteedy,H01,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,qot,e,edy,E,EDY,t,G_t|S_EDY|T_edy
stolfi_inspired_signature,"f111r.47,+P0",f111r,4899,5,qeear,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,q,ee,ar,E,EOL,NONE,NG|S_EOL|T_ar
stolfi_inspired_signature,"f111r.47,+P0",f111r,4899,6,al,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,a,l,O,OL,NONE,NG|S_OL|T_l
stolfi_inspired_signature,"f111r.47,+P0",f111r,4899,7,chedy,R02,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,e,dy,E,EDY,NONE,NG|S_EDY|T_dy
stolfi_inspired_signature,"f111r.47,+P0",f111r,4899,8,okeey,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ok,e,ey,E,EY,k,G_k|S_EY|T_ey
stolfi_inspired_signature,"f111r.47,+P0",f111r,4899,9,chedy,R02,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,e,dy,E,EDY,NONE,NG|S_EDY|T_dy
stolfi_inspired_signature,"f111r.48,+P0",f111r,4900,1,poeokeey,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,poeok,eey,GOEOG,GOEOGEY,pk,G_pk|S_GOEOGEY|T_eey
stolfi_inspired_signature,"f111r.48,+P0",f111r,4900,2,lkeedy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,lk,eedy,LG,LGEDY,k,G_k|S_LGEDY|T_eedy
stolfi_inspired_signature,"f111r.48,+P0",f111r,4900,3,tedain,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,ted,ain,GED,GEDOEL,t,G_t|S_GEDOEL|T_ain
stolfi_inspired_signature,"f111r.48,+P0",f111r,4900,4,shecthy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,sh,ecth,y,EXGX,EXGXY,t,G_t|S_EXGXY|T_y
stolfi_inspired_signature,"f111r.48,+P0",f111r,4900,5,qokeedy,H01,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,qok,e,edy,E,EDY,k,G_k|S_EDY|T_edy
stolfi_inspired_signature,"f111r.48,+P0",f111r,4900,6,chckhy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,ckh,y,XGX,XGXY,k,G_k|S_XGXY|T_y
stolfi_inspired_signature,"f111r.48,+P0",f111r,4900,7,lfchy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,lfch,y,LGB,LGBY,f,G_f|S_LGBY|T_y
stolfi_inspired_signature,"f111r.48,+P0",f111r,4900,8,cheal,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,e,al,E,EOL,NONE,NG|S_EOL|T_al
stolfi_inspired_signature,"f111r.48,+P0",f111r,4900,9,chepcham,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,epcha,m,EGBO,EGBOL,p,G_p|S_EGBOL|T_m
stolfi_inspired_signature,"f111r.48,+P0",f111r,4900,10,daim,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,ai,m,OE,OEL,NONE,NG|S_OEL|T_m
stolfi_inspired_signature,"f111r.49,+P0",f111r,4901,1,dcheey,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,d,ch,eey,B,BEY,NONE,NG|S_BEY|T_eey
stolfi_inspired_signature,"f111r.49,+P0",f111r,4901,2,keeey,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,ke,eey,GE,GEY,k,G_k|S_GEY|T_eey
stolfi_inspired_signature,"f111r.49,+P0",f111r,4901,3,qockhey,H07,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,qo,ckh,ey,XGX,XGXEY,k,G_k|S_XGXEY|T_ey
stolfi_inspired_signature,"f111r.49,+P0",f111r,4901,4,qokeey,H08,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,qok,e,ey,E,EY,k,G_k|S_EY|T_ey
stolfi_inspired_signature,"f111r.49,+P0",f111r,4901,5,lchedykeeor,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,lchedykee,or,LBEDYGE,LBEDYGEOL,k,G_k|S_LBEDYGEOL|T_or
stolfi_inspired_signature,"f111r.49,+P0",f111r,4901,6,okeey,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ok,e,ey,E,EY,k,G_k|S_EY|T_ey
stolfi_inspired_signature,"f111r.49,+P0",f111r,4901,7,lkeedy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,lk,eedy,LG,LGEDY,k,G_k|S_LGEDY|T_eedy
stolfi_inspired_signature,"f111r.49,+P0",f111r,4901,8,lkeey,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,lk,eey,LG,LGEY,k,G_k|S_LGEY|T_eey
stolfi_inspired_signature,"f111r.49,+P0",f111r,4901,9,qokaiin,H08,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,qok,a,iin,O,OIL,k,G_k|S_OIL|T_iin
stolfi_inspired_signature,"f111r.49,+P0",f111r,4901,10,ol,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,o,l,O,OL,NONE,NG|S_OL|T_l
stolfi_inspired_signature,"f111r.54,+P0",f111r,4906,1,tair,R06,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,tai,r,GOE,GOEL,t,G_t|S_GOEL|T_r
stolfi_inspired_signature,"f111r.54,+P0",f111r,4906,2,chckhaiin,R00,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,ckh,aiin,XGX,XGXOIL,k,G_k|S_XGXOIL|T_aiin
stolfi_inspired_signature,"f111r.54,+P0",f111r,4906,3,dair,R06,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,ai,r,OE,OEL,NONE,NG|S_OEL|T_r
stolfi_inspired_signature,"f111r.54,+P0",f111r,4906,4,qokal,H08,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,qok,a,l,O,OL,k,G_k|S_OL|T_l
stolfi_inspired_signature,"f111r.54,+P0",f111r,4906,5,otain,R00,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ot,a,in,O,OEL,t,G_t|S_OEL|T_in
stolfi_inspired_signature,"f111r.54,+P0",f111r,4906,6,okal,R07,G1,FORMAL_G1_GLOBAL_FRAME,S,B,3,paragraph_continuation,S|B|3|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ok,a,l,O,OL,k,G_k|S_OL|T_l
